symbol,timeframe,total_trades,winning_trades,losing_trades,win_rate,avg_win_pct,avg_loss_pct,total_pnl_pct,profit_factor,max_drawdown_pct
JTOUSDT,25m,1,1,0,1.0,0.2690927729369542,0.0,0.2690927729369542,inf,0.0
AWEUSDT,1h,1,1,0,1.0,0.2687140115163172,0.0,0.2687140115163172,inf,0.0
POLUSDT,25m,1,1,0,1.0,0.2678027997565404,0.0,0.2678027997565404,inf,0.0
HOOKUSDT,30m,1,1,0,1.0,0.2645914396887214,0.0,0.2645914396887214,inf,0.0
1000XECUSDT,15m,1,1,0,1.0,0.26375282592313065,0.0,0.26375282592313065,inf,0.0
RLCUSDT,1h,1,1,0,1.0,0.261371973587676,0.0,0.261371973587676,inf,0.0
AXLUSDT,25m,1,1,0,1.0,0.2595717066839789,0.0,0.2595717066839789,inf,0.0
LAUSDT,15m,1,1,0,1.0,0.25926886180969694,0.0,0.25926886180969694,inf,0.0
THETAUSDT,15m,1,1,0,1.0,0.2579737335834873,0.0,0.2579737335834873,inf,0.0
PUMPUSDT,15m,1,1,0,1.0,0.25608194622279196,0.0,0.25608194622279196,inf,0.0
ZKCUSDT,25m,1,1,0,1.0,0.2551020408163267,0.0,0.2551020408163267,inf,0.0
THETAUSDT,30m,1,1,0,1.0,0.2541166903842247,0.0,0.2541166903842247,inf,0.0
STRKUSDT,30m,2,1,1,0.5,0.2525252525252539,0.0,0.2525252525252539,inf,0.0
IMXUSDT,45m,1,1,0,1.0,0.25005001000199506,0.0,0.25005001000199506,inf,0.0
BCHUSDT,1h,1,1,0,1.0,0.24955932832358665,0.0,0.24955932832358665,inf,0.0
FUNUSDT,1h,1,1,0,1.0,0.24535576586048974,0.0,0.24535576586048974,inf,0.0
BOMEUSDT,1h,1,1,0,1.0,0.2452483139178411,0.0,0.2452483139178411,inf,0.0
SAPIENUSDT,45m,1,1,0,1.0,0.2426664763400136,0.0,0.2426664763400136,inf,0.0
ERAUSDT,15m,1,1,0,1.0,0.24163568773233604,0.0,0.24163568773233604,inf,0.0
VETUSDT,15m,2,2,0,1.0,0.1188146974606462,0.0,0.2376293949212924,inf,0.0
SUSHIUSDT,15m,1,1,0,1.0,0.23739543296405047,0.0,0.23739543296405047,inf,0.0
0GUSDT,30m,1,1,0,1.0,0.23658856393592081,0.0,0.23658856393592081,inf,0.0
ATOMUSDT,15m,1,1,0,1.0,0.23056653491436485,0.0,0.23056653491436485,inf,0.0
NMRUSDT,30m,1,1,0,1.0,0.22928526249209294,0.0,0.22928526249209294,inf,0.0
ETHUSDT,1h,2,1,1,0.5,0.23733434643663018,-0.008494265223098223,0.22884008121353194,27.940538728559286,0.008494265223098235
LYNUSDT,15m,1,1,0,1.0,0.2204738025246397,0.0,0.2204738025246397,inf,0.0
SPKUSDT,30m,1,1,0,1.0,0.21935837674801262,0.0,0.21935837674801262,inf,0.0
IDUSDT,15m,1,1,0,1.0,0.21642736486486153,0.0,0.21642736486486153,inf,0.0
XPLUSDT,15m,1,1,0,1.0,0.20775623268697693,0.0,0.20775623268697693,inf,0.0
CYBERUSDT,15m,1,1,0,1.0,0.2072538860103629,0.0,0.2072538860103629,inf,0.0
MANTAUSDT,15m,1,1,0,1.0,0.2068252326783855,0.0,0.2068252326783855,inf,0.0
ENSUSDT,25m,1,1,0,1.0,0.20667726550079335,0.0,0.20667726550079335,inf,0.0
TRBUSDT,25m,1,1,0,1.0,0.20027928854917273,0.0,0.20027928854917273,inf,0.0
DYMUSDT,45m,1,1,0,1.0,0.1960784313725456,0.0,0.1960784313725456,inf,0.0
LAYERUSDT,15m,1,1,0,1.0,0.19288469781397596,0.0,0.19288469781397596,inf,0.0
NMRUSDT,15m,1,1,0,1.0,0.1902988096202146,0.0,0.1902988096202146,inf,0.0
ERAUSDT,25m,1,1,0,1.0,0.18518518518518534,0.0,0.18518518518518534,inf,0.0
TAKEUSDT,1h,1,1,0,1.0,0.1842124461953766,0.0,0.1842124461953766,inf,0.0
XLMUSDT,1h,1,1,0,1.0,0.18283531177514092,0.0,0.18283531177514092,inf,0.0
SYNUSDT,15m,1,1,0,1.0,0.18057784911717922,0.0,0.18057784911717922,inf,0.0
HAEDALUSDT,30m,1,1,0,1.0,0.17756423647377953,0.0,0.17756423647377953,inf,0.0
TIAUSDT,30m,1,1,0,1.0,0.17434891576767902,0.0,0.17434891576767902,inf,0.0
AXSUSDT,45m,1,1,0,1.0,0.17421602787456072,0.0,0.17421602787456072,inf,0.0
NEWTUSDT,1h,1,1,0,1.0,0.17156862745098192,0.0,0.17156862745098192,inf,0.0
RUNEUSDT,1h,1,1,0,1.0,0.16465422612513736,0.0,0.16465422612513736,inf,0.0
BTCUSDT,45m,1,1,0,1.0,0.1630817153560457,0.0,0.1630817153560457,inf,0.0
BTCUSDT,1h,1,1,0,1.0,0.16235230450076277,0.0,0.16235230450076277,inf,0.0
NTRNUSDT,15m,1,1,0,1.0,0.15706806282722235,0.0,0.15706806282722235,inf,0.0
REIUSDT,25m,1,1,0,1.0,0.15592515592515857,0.0,0.15592515592515857,inf,0.0
TOSHIUSDT,1h,1,1,0,1.0,0.15471892728210096,0.0,0.15471892728210096,inf,0.0
LRCUSDT,30m,1,1,0,1.0,0.15323992994746197,0.0,0.15323992994746197,inf,0.0
BTCUSDT,15m,2,1,1,0.5,0.408738987620928,-0.2569562928872186,0.15178269473370937,1.5906946003471834,0.0
BATUSDT,15m,1,1,0,1.0,0.1511487303506652,0.0,0.1511487303506652,inf,0.0
APTUSDT,30m,1,1,0,1.0,0.15088013411567675,0.0,0.15088013411567675,inf,0.0
PNUTUSDT,1h,1,1,0,1.0,0.15014263550373286,0.0,0.15014263550373286,inf,0.0
REDUSDT,15m,1,1,0,1.0,0.1462415911085114,0.0,0.1462415911085114,inf,0.0
ETCUSDT,30m,1,1,0,1.0,0.14585764294048983,0.0,0.14585764294048983,inf,0.0
CAKEUSDT,25m,1,1,0,1.0,0.1444958207362607,0.0,0.1444958207362607,inf,0.0
ATOMUSDT,30m,1,1,0,1.0,0.14322087842138603,0.0,0.14322087842138603,inf,0.0
SOONUSDT,15m,1,1,0,1.0,0.14120494889725596,0.0,0.14120494889725596,inf,0.0
XCNUSDT,1h,1,1,0,1.0,0.14018691588784477,0.0,0.14018691588784477,inf,0.0
AUSDT,15m,1,1,0,1.0,0.13947001394700537,0.0,0.13947001394700537,inf,0.0
JTOUSDT,15m,1,1,0,1.0,0.13490941796222478,0.0,0.13490941796222478,inf,0.0
YALAUSDT,1h,1,1,0,1.0,0.13250883392225915,0.0,0.13250883392225915,inf,0.0
PLUMEUSDT,1h,1,1,0,1.0,0.13231552162850393,0.0,0.13231552162850393,inf,0.0
MAVUSDT,15m,1,1,0,1.0,0.12148559527941794,0.0,0.12148559527941794,inf,0.0
IDUSDT,30m,1,1,0,1.0,0.12143563911127388,0.0,0.12143563911127388,inf,0.0
ACEUSDT,30m,1,1,0,1.0,0.11998628728145935,0.0,0.11998628728145935,inf,0.0
BNTUSDT,30m,1,1,0,1.0,0.11850347045877407,0.0,0.11850347045877407,inf,0.0
XVSUSDT,15m,1,1,0,1.0,0.1176470588235307,0.0,0.1176470588235307,inf,0.0
TAIKOUSDT,45m,1,1,0,1.0,0.11671335200746977,0.0,0.11671335200746977,inf,0.0
VELODROMEUSDT,30m,1,1,0,1.0,0.115307004900543,0.0,0.115307004900543,inf,0.0
WALUSDT,15m,1,1,0,1.0,0.11425959780621583,0.0,0.11425959780621583,inf,0.0
1000RATSUSDT,25m,1,1,0,1.0,0.11422044545973263,0.0,0.11422044545973263,inf,0.0
VOXELUSDT,1h,1,1,0,1.0,0.11392405063291114,0.0,0.11392405063291114,inf,0.0
COTIUSDT,15m,1,1,0,1.0,0.11029411764705434,0.0,0.11029411764705434,inf,0.0
PUMPUSDT,1h,1,1,0,1.0,0.10660980810234108,0.0,0.10660980810234108,inf,0.0
LTCUSDT,1h,1,1,0,1.0,0.10578957491825297,0.0,0.10578957491825297,inf,0.0
FORTHUSDT,15m,1,1,0,1.0,0.10395010395010175,0.0,0.10395010395010175,inf,0.0
CTKUSDT,15m,1,1,0,1.0,0.10384215991692444,0.0,0.10384215991692444,inf,0.0
AEVOUSDT,1h,1,1,0,1.0,0.09874233447667062,0.0,0.09874233447667062,inf,0.0
MORPHOUSDT,15m,1,1,0,1.0,0.09697150529613091,0.0,0.09697150529613091,inf,0.0
HIVEUSDT,30m,1,1,0,1.0,0.09573606303851911,0.0,0.09573606303851911,inf,0.0
MEMEUSDT,30m,2,1,1,0.5,0.15328019619865152,-0.060060060060061524,0.09322013613859,2.5521152667074856,0.0
ZECUSDT,1h,1,1,0,1.0,0.08807856608094546,0.0,0.08807856608094546,inf,0.0
PUNDIXUSDT,30m,1,1,0,1.0,0.0878220140515207,0.0,0.0878220140515207,inf,0.0
QNTUSDT,1h,1,1,0,1.0,0.08545965083628408,0.0,0.08545965083628408,inf,0.0
ALTUSDT,30m,1,1,0,1.0,0.08029978586723442,0.0,0.08029978586723442,inf,0.0
ENJUSDT,30m,1,1,0,1.0,0.078802206461766,0.0,0.078802206461766,inf,0.0
ONEUSDT,30m,1,1,0,1.0,0.07633587786259893,0.0,0.07633587786259893,inf,0.0
HOMEUSDT,1h,1,1,0,1.0,0.0746423387932849,0.0,0.0746423387932849,inf,0.0
TRXUSDT,25m,1,1,0,1.0,0.07270513839339253,0.0,0.07270513839339253,inf,0.0
DUSKUSDT,15m,1,1,0,1.0,0.07119609438568004,0.0,0.07119609438568004,inf,0.0
FLUIDUSDT,15m,1,1,0,1.0,0.06581834137779978,0.0,0.06581834137779978,inf,0.0
RIFUSDT,45m,1,1,0,1.0,0.06309944472487947,0.0,0.06309944472487947,inf,0.0
ORDIUSDT,1h,1,1,0,1.0,0.062445360309727665,0.0,0.062445360309727665,inf,0.0
KERNELUSDT,30m,1,1,0,1.0,0.06038647342995342,0.0,0.06038647342995342,inf,0.0
TRXUSDT,1h,2,1,1,0.5,0.1939556370561043,-0.13437813683903727,0.059577500217067036,1.4433570937840208,0.0
NEIROUSDT,1h,1,1,0,1.0,0.05552470849527422,0.0,0.05552470849527422,inf,0.0
KAVAUSDT,1h,1,1,0,1.0,0.05540166204986308,0.0,0.05540166204986308,inf,0.0
RUNEUSDT,30m,2,1,1,0.5,0.054884742041712446,0.0,0.054884742041712446,inf,0.0
TONUSDT,15m,1,1,0,1.0,0.052408512965409666,0.0,0.052408512965409666,inf,0.0
TRUMPUSDT,15m,1,1,0,1.0,0.04399472063352564,0.0,0.04399472063352564,inf,0.0
SUIUSDT,30m,2,1,1,0.5,0.11996251171509248,-0.08109313546608286,0.038869376249009616,1.4793177132146618,0.0
A2ZUSDT,30m,1,1,0,1.0,0.03839262861530541,0.0,0.03839262861530541,inf,0.0
BULLAUSDT,25m,1,1,0,1.0,0.038071065989841765,0.0,0.038071065989841765,inf,0.0
CETUSUSDT,15m,1,1,0,1.0,0.031191515907675448,0.0,0.031191515907675448,inf,0.0
XVSUSDT,30m,2,1,1,0.5,0.6681056634803115,-0.6398348813209614,0.028270782159350083,1.0441844966329188,0.6398348813209614
REIUSDT,15m,2,1,1,0.5,0.1312335958005196,-0.10330578512397169,0.027927810676547912,1.2703412073489713,0.10330578512397169
SSVUSDT,1h,1,1,0,1.0,0.02762430939226624,0.0,0.02762430939226624,inf,0.0
DEGENUSDT,15m,1,1,0,1.0,0.025239777889957918,0.0,0.025239777889957918,inf,0.0
JSTUSDT,1h,2,1,1,0.5,0.25661152034778933,-0.23205352299437565,0.024557997353413685,1.1058290218416935,0.23205352299437565
JASMYUSDT,15m,1,1,0,1.0,0.019849146486703707,0.0,0.019849146486703707,inf,0.0
SANDUSDT,15m,1,1,0,1.0,0.012848846173612195,0.0,0.012848846173612195,inf,0.0
DMCUSDT,15m,1,0,1,0.0,0.0,0.0,0.0,inf,0.0
1000XECUSDT,30m,1,0,1,0.0,0.0,0.0,0.0,inf,0.0
UMAUSDT,15m,1,0,1,0.0,0.0,0.0,0.0,inf,0.0
KNCUSDT,15m,1,0,1,0.0,0.0,0.0,0.0,inf,0.0
SUSDT,30m,1,0,1,0.0,0.0,0.0,0.0,inf,0.0
KERNELUSDT,15m,1,0,1,0.0,0.0,0.0,0.0,inf,0.0
PROMUSDT,1h,2,1,1,0.5,0.05862810240375442,-0.06857366771159555,-0.009945565307841131,0.85496524191079,0.06857366771159555
BTCDOMUSDT,30m,1,0,1,0.0,0.0,-0.016547289790317898,-0.016547289790317898,0.0,0.0
IPUSDT,15m,1,0,1,0.0,0.0,-0.02217786648924129,-0.02217786648924129,0.0,0.0
SUNUSDT,15m,1,0,1,0.0,0.0,-0.02772899528606646,-0.02772899528606646,0.0,0.0
SOLUSDT,30m,1,0,1,0.0,0.0,-0.030967422271768335,-0.030967422271768335,0.0,0.0
BNTUSDT,25m,1,0,1,0.0,0.0,-0.03937007874015314,-0.03937007874015314,0.0,0.0
CLOUSDT,30m,1,0,1,0.0,0.0,-0.05228302544440964,-0.05228302544440964,0.0,0.0
OPUSDT,25m,1,0,1,0.0,0.0,-0.057126535275629234,-0.057126535275629234,0.0,0.0
TRUUSDT,1h,1,0,1,0.0,0.0,-0.07291286912139695,-0.07291286912139695,0.0,0.0
LSKUSDT,15m,1,0,1,0.0,0.0,-0.08174386920980782,-0.08174386920980782,0.0,0.0
FETUSDT,15m,1,0,1,0.0,0.0,-0.08438818565400501,-0.08438818565400501,0.0,0.0
RLCUSDT,30m,2,1,1,0.5,0.19744483159117066,-0.2826267664172959,-0.08518193482612524,0.6986062717769806,0.2826267664172959
EPTUSDT,15m,1,0,1,0.0,0.0,-0.09339975093399641,-0.09339975093399641,0.0,0.0
BTCUSDT,30m,2,1,1,0.5,0.29645759319188497,-0.41109875266223306,-0.11464115947034809,0.7211347426185466,0.41109875266223306
MTLUSDT,30m,1,0,1,0.0,0.0,-0.11841326228537387,-0.11841326228537387,0.0,0.0
SQDUSDT,30m,3,2,1,0.6666666666666666,0.9126001254004847,-1.988206103180488,-0.1630058523795186,0.9180136042642854,0.0
KSMUSDT,15m,1,0,1,0.0,0.0,-0.1977428378508747,-0.1977428378508747,0.0,0.0
AUSDT,1h,3,2,1,0.6666666666666666,0.2686786010803983,-0.7429420505200738,-0.20558484835927715,0.7232827941084183,0.7429420505200738
LUMIAUSDT,15m,1,0,1,0.0,0.0,-0.20761245674740123,-0.20761245674740123,0.0,0.0
PAXGUSDT,30m,2,1,1,0.5,0.0918348679797573,-0.29971687123233726,-0.20788200325257994,0.30640540054406185,0.29971687123233726
HAEDALUSDT,15m,1,0,1,0.0,0.0,-0.25394138186435733,-0.25394138186435733,0.0,0.0
DUSKUSDT,30m,1,0,1,0.0,0.0,-0.2833158447009438,-0.2833158447009438,0.0,0.0
APEUSDT,30m,2,1,1,0.5,0.4880581516095516,-0.7889793362554756,-0.30092118464592393,0.6185943397781408,0.0
XRPUSDT,15m,1,0,1,0.0,0.0,-0.317893793603719,-0.317893793603719,0.0,0.0
HUMAUSDT,15m,2,1,1,0.5,0.2969053328765557,-0.6318589956767515,-0.33495366280019584,0.4698917557683194,0.6318589956767515
ENJUSDT,15m,1,0,1,0.0,0.0,-0.39555952532857563,-0.39555952532857563,0.0,0.0
BARDUSDT,30m,2,1,1,0.5,0.19293558919560225,-0.5895082456533107,-0.39657265645770845,0.3272822570645899,0.0
NTRNUSDT,30m,2,1,1,0.5,1.0909090909090884,-1.4900832391326757,-0.3991741482235873,0.7321128526645717,1.4900832391326757
DOGSUSDT,1h,2,1,1,0.5,0.883752549286203,-1.293283270755108,-0.4095307214689051,0.6833402776254943,0.0
GOATUSDT,15m,1,0,1,0.0,0.0,-0.4222507802459961,-0.4222507802459961,0.0,0.0
OXTUSDT,30m,1,0,1,0.0,0.0,-0.4530281354315753,-0.4530281354315753,0.0,0.0
UNIUSDT,15m,1,0,1,0.0,0.0,-0.4558969276511336,-0.4558969276511336,0.0,0.0
MEMEUSDT,15m,1,0,1,0.0,0.0,-0.46544933762978846,-0.46544933762978846,0.0,0.0
LAYERUSDT,30m,1,0,1,0.0,0.0,-0.4657828735220236,-0.4657828735220236,0.0,0.0
SFPUSDT,1h,1,0,1,0.0,0.0,-0.47791455467052424,-0.47791455467052424,0.0,0.0
FISUSDT,30m,1,0,1,0.0,0.0,-0.48532815649967276,-0.48532815649967276,0.0,0.0
JASMYUSDT,1h,1,0,1,0.0,0.0,-0.4980461267335767,-0.4980461267335767,0.0,0.0
ADAUSDT,30m,1,0,1,0.0,0.0,-0.4996876951905202,-0.4996876951905202,0.0,0.0
FUNUSDT,30m,1,0,1,0.0,0.0,-0.5000000000000019,-0.5000000000000019,0.0,0.0
SWELLUSDT,1h,1,0,1,0.0,0.0,-0.5067819347145652,-0.5067819347145652,0.0,0.0
ARKUSDT,1h,1,0,1,0.0,0.0,-0.5155444461802796,-0.5155444461802796,0.0,0.0
ONGUSDT,15m,1,0,1,0.0,0.0,-0.524573465749938,-0.524573465749938,0.0,0.0
JOEUSDT,15m,2,1,1,0.5,0.5402902130287173,-1.0712428497139919,-0.5309526366852746,0.5043582910942817,1.0712428497139919
USELESSUSDT,15m,1,0,1,0.0,0.0,-0.539036689271449,-0.539036689271449,0.0,0.0
AVAUSDT,15m,2,0,2,0.0,0.0,-0.2708256816411498,-0.5416513632822996,0.0,0.1638855780691284
BRUSDT,30m,2,1,1,0.5,0.09973914377780514,-0.6451612903225651,-0.54542214654476,0.1545956728556017,0.6451612903225651
1000BONKUSDT,15m,1,0,1,0.0,0.0,-0.5457463884430205,-0.5457463884430205,0.0,0.0
C98USDT,1h,1,0,1,0.0,0.0,-0.5477308294209752,-0.5477308294209752,0.0,0.0
AIUSDT,1h,1,0,1,0.0,0.0,-0.5576055760557606,-0.5576055760557606,0.0,0.0
AVAUSDT,30m,1,0,1,0.0,0.0,-0.5686223830447091,-0.5686223830447091,0.0,0.0
OPUSDT,15m,1,0,1,0.0,0.0,-0.5768098881695264,-0.5768098881695264,0.0,0.0
LSKUSDT,1h,4,2,2,0.5,0.23917505716182969,-0.5276662531734373,-0.5769823920232152,0.4532695728093414,0.17721518987341223
AVAUSDT,1h,3,2,1,0.6666666666666666,0.23683671431318323,-1.0748523288467018,-0.6011789002203354,0.44068698174995813,0.0
1000XECUSDT,1h,1,0,1,0.0,0.0,-0.6397774687065205,-0.6397774687065205,0.0,0.0
AUSDT,30m,1,0,1,0.0,0.0,-0.6425431180250296,-0.6425431180250296,0.0,0.0
STOUSDT,15m,1,0,1,0.0,0.0,-0.6624141315014535,-0.6624141315014535,0.0,0.0
MOVRUSDT,15m,1,0,1,0.0,0.0,-0.6965475469412518,-0.6965475469412518,0.0,0.0
HFTUSDT,15m,1,0,1,0.0,0.0,-0.6989636056881142,-0.6989636056881142,0.0,0.0
MAVUSDT,25m,1,0,1,0.0,0.0,-0.6993006993007004,-0.6993006993007004,0.0,0.0
AKTUSDT,1h,3,1,2,0.3333333333333333,1.2712592338086173,-0.9862990877062607,-0.7013389416039042,0.6444592972122992,1.842993809791784
TRUUSDT,15m,1,0,1,0.0,0.0,-0.7046070460704508,-0.7046070460704508,0.0,0.0
BNBUSDT,15m,2,1,1,0.5,0.028947948831059268,-0.7408260603236646,-0.7118781114926054,0.03907523018076875,0.7408260603236646
ALLUSDT,1h,1,0,1,0.0,0.0,-0.7226335980016054,-0.7226335980016054,0.0,0.0
RAREUSDT,30m,1,0,1,0.0,0.0,-0.7527181488709211,-0.7527181488709211,0.0,0.0
TAOUSDT,1h,1,0,1,0.0,0.0,-0.7626519194907162,-0.7626519194907162,0.0,0.0
EGLDUSDT,15m,1,0,1,0.0,0.0,-0.7755637752058168,-0.7755637752058168,0.0,0.0
INJUSDT,30m,2,1,1,0.5,0.16055807773225508,-0.9485175684543277,-0.7879594907220726,0.16927264509596288,0.0
OXTUSDT,15m,2,1,1,0.5,0.1330494944119158,-0.938392492860052,-0.8053429984481362,0.14178448295809018,0.938392492860052
GRASSUSDT,30m,1,0,1,0.0,0.0,-0.8139672053792636,-0.8139672053792636,0.0,0.0
AVAAIUSDT,1h,1,0,1,0.0,0.0,-0.8246874168662004,-0.8246874168662004,0.0,0.0
FILUSDT,15m,1,0,1,0.0,0.0,-0.8248102936324617,-0.8248102936324617,0.0,0.0
SUIUSDT,1h,2,1,1,0.5,0.6000117938436164,-1.441082802547771,-0.8410710087041547,0.41636177517545964,1.441082802547771
AAVEUSDT,15m,1,0,1,0.0,0.0,-0.8608352964487846,-0.8608352964487846,0.0,0.0
HYPEUSDT,30m,1,0,1,0.0,0.0,-0.8730331190162626,-0.8730331190162626,0.0,0.0
EGLDUSDT,1h,1,0,1,0.0,0.0,-0.8776338681616095,-0.8776338681616095,0.0,0.0
HIVEUSDT,1h,1,0,1,0.0,0.0,-0.8801783828189078,-0.8801783828189078,0.0,0.0
CHZUSDT,1h,1,0,1,0.0,0.0,-0.8819951338199471,-0.8819951338199471,0.0,0.0
RVNUSDT,15m,1,0,1,0.0,0.0,-0.8840353614144387,-0.8840353614144387,0.0,0.0
BTCDOMUSDT,15m,3,1,2,0.3333333333333333,0.051797612600952905,-0.4680783204962014,-0.88435902839145,0.05533007013232656,0.9361566409924029
BCHUSDT,15m,1,0,1,0.0,0.0,-0.9083721015758492,-0.9083721015758492,0.0,0.0
PORT3USDT,15m,2,1,1,0.5,0.12208355941399865,-1.04519358162815,-0.9231100222141513,0.11680473508440707,1.04519358162815
CTKUSDT,30m,3,2,1,0.6666666666666666,0.15909199770120733,-1.2528023209811359,-0.9346183255787213,0.2539778144354234,1.2528023209811359
SANDUSDT,30m,1,0,1,0.0,0.0,-0.9503259572123718,-0.9503259572123718,0.0,0.0
TUTUSDT,15m,1,0,1,0.0,0.0,-0.9604645968282172,-0.9604645968282172,0.0,0.0
QUICKUSDT,15m,1,0,1,0.0,0.0,-0.9864364981504342,-0.9864364981504342,0.0,0.0
BNTUSDT,1h,1,0,1,0.0,0.0,-0.9912536443148706,-0.9912536443148706,0.0,0.0
ETCUSDT,1h,1,0,1,0.0,0.0,-0.9982240186171857,-0.9982240186171857,0.0,0.0
FIDAUSDT,15m,1,0,1,0.0,0.0,-1.0111022997621006,-1.0111022997621006,0.0,0.0
OGNUSDT,1h,1,0,1,0.0,0.0,-1.0152284263959448,-1.0152284263959448,0.0,0.0
AWEUSDT,15m,1,0,1,0.0,0.0,-1.0220399082249871,-1.0220399082249871,0.0,0.0
SOLUSDT,25m,1,0,1,0.0,0.0,-1.023366877025404,-1.023366877025404,0.0,0.0
PUNDIXUSDT,15m,1,0,1,0.0,0.0,-1.0268300761841642,-1.0268300761841642,0.0,0.0
INJUSDT,1h,1,0,1,0.0,0.0,-1.0285850974763608,-1.0285850974763608,0.0,0.0
IPUSDT,1h,2,1,1,0.5,0.7282123561193361,-1.757729775518833,-1.029517419399497,0.4142914151319921,0.0
SEIUSDT,1h,1,0,1,0.0,0.0,-1.0299166257969548,-1.0299166257969548,0.0,0.0
LRCUSDT,1h,2,1,1,0.5,0.8023842274186144,-1.8340975406419362,-1.0317133132233218,0.4374817639948304,1.8340975406419362
POLYXUSDT,1h,1,0,1,0.0,0.0,-1.0386218048386124,-1.0386218048386124,0.0,0.0
CLOUSDT,25m,1,0,1,0.0,0.0,-1.0529891304347798,-1.0529891304347798,0.0,0.0
FFUSDT,1h,1,0,1,0.0,0.0,-1.0577299761387418,-1.0577299761387418,0.0,0.0
NFPUSDT,30m,2,0,2,0.0,0.0,-0.5296921477977308,-1.0593842955954615,0.0,0.8685446009389725
DRIFTUSDT,30m,2,1,1,0.5,0.239664469742362,-1.30330254333797,-1.063638073595608,0.18389012663824186,1.30330254333797
BARDUSDT,15m,2,1,1,0.5,0.1645967379919183,-1.2333769723696015,-1.0687802343776833,0.13345209265232996,1.2333769723696015
NAORISUSDT,15m,1,0,1,0.0,0.0,-1.0734220695577363,-1.0734220695577363,0.0,0.0
BLESSUSDT,15m,2,1,1,0.5,0.7887700534759361,-1.8712029161603885,-1.0824328626844524,0.42153100909785424,1.8712029161603885
QNTUSDT,30m,1,0,1,0.0,0.0,-1.085423437787442,-1.085423437787442,0.0,0.0
SAHARAUSDT,1h,1,0,1,0.0,0.0,-1.093452002542911,-1.093452002542911,0.0,0.0
TRUTHUSDT,15m,1,0,1,0.0,0.0,-1.1001100110011062,-1.1001100110011062,0.0,0.0
MITOUSDT,1h,2,1,1,0.5,0.5086713095725766,-1.6142651368400152,-1.1055938272674386,0.3151101377115285,1.6142651368400152
HUMAUSDT,30m,1,0,1,0.0,0.0,-1.1523638722478735,-1.1523638722478735,0.0,0.0
RENDERUSDT,1h,2,1,1,0.5,1.234567901234569,-2.4136650575566265,-1.1790971563220576,0.5114909781576457,0.0
TACUSDT,15m,1,0,1,0.0,0.0,-1.1871440980600314,-1.1871440980600314,0.0,0.0
CHESSUSDT,1h,1,0,1,0.0,0.0,-1.2279226240538175,-1.2279226240538175,0.0,0.0
PROMUSDT,30m,1,0,1,0.0,0.0,-1.2327161940473312,-1.2327161940473312,0.0,0.0
XAIUSDT,15m,1,0,1,0.0,0.0,-1.2357414448669193,-1.2357414448669193,0.0,0.0
IOSTUSDT,15m,1,0,1,0.0,0.0,-1.244614648157012,-1.244614648157012,0.0,0.0
JUPUSDT,30m,1,0,1,0.0,0.0,-1.249270286047861,-1.249270286047861,0.0,0.0
AIUSDT,30m,1,0,1,0.0,0.0,-1.274011485906652,-1.274011485906652,0.0,0.0
SYSUSDT,30m,1,0,1,0.0,0.0,-1.2793914246196363,-1.2793914246196363,0.0,0.0
MOVEUSDT,15m,1,0,1,0.0,0.0,-1.3009817224040277,-1.3009817224040277,0.0,0.0
1000SHIBUSDT,30m,2,1,1,0.5,0.28677946659019704,-1.6006999845591576,-1.3139205179689606,0.17915878637880903,0.0
JOEUSDT,1h,1,0,1,0.0,0.0,-1.3462026924053798,-1.3462026924053798,0.0,0.0
KAVAUSDT,25m,1,0,1,0.0,0.0,-1.351351351351346,-1.351351351351346,0.0,0.0
REIUSDT,30m,1,0,1,0.0,0.0,-1.3643254168772252,-1.3643254168772252,0.0,0.0
BRETTUSDT,30m,1,0,1,0.0,0.0,-1.3791929167376098,-1.3791929167376098,0.0,0.0
ROSEUSDT,45m,2,1,1,0.5,0.595984943538266,-1.9880088355948098,-1.3920238920565438,0.29978988667821893,1.9880088355948098
ZKCUSDT,1h,1,0,1,0.0,0.0,-1.4170040485829944,-1.4170040485829944,0.0,0.0
CARVUSDT,45m,1,0,1,0.0,0.0,-1.4420410427065953,-1.4420410427065953,0.0,0.0
USUALUSDT,15m,1,0,1,0.0,0.0,-1.4716439339554814,-1.4716439339554814,0.0,0.0
PEOPLEUSDT,1h,2,1,1,0.5,0.6976744186046551,-2.1816739389131237,-1.4839995203084686,0.31978858350951644,0.0
ZORAUSDT,30m,1,0,1,0.0,0.0,-1.4880952380952364,-1.4880952380952364,0.0,0.0
ENAUSDT,30m,2,1,1,0.5,0.6701253782965827,-2.1716409243990302,-1.5015155461024476,0.30858019425197103,0.0
ONDOUSDT,15m,2,0,2,0.0,0.0,-0.7664940800887262,-1.5329881601774524,0.0,1.2658227848101147
MASKUSDT,30m,2,0,2,0.0,0.0,-0.7681142748974579,-1.5362285497949157,0.0,0.7559461618831035
PROMUSDT,15m,1,0,1,0.0,0.0,-1.5640889061062437,-1.5640889061062437,0.0,0.0
PUNDIXUSDT,1h,2,1,1,0.5,0.33478406427854057,-1.9251839098450425,-1.5903998455665018,0.17389718590858536,0.0
REZUSDT,45m,1,0,1,0.0,0.0,-1.591043017088977,-1.591043017088977,0.0,0.0
FORMUSDT,15m,1,0,1,0.0,0.0,-1.5986537652503148,-1.5986537652503148,0.0,0.0
JASMYUSDT,30m,1,0,1,0.0,0.0,-1.6073888860539842,-1.6073888860539842,0.0,0.0
